日期,天气状况,风力风向(夜间/白天),最低气温,最高气温
2011年03月11日,阴  /阴,西南风 微风  /南风 微风,7,11
2011年03月12日,多云  /多云,南风 微风  /南风 微风,12,17
2011年03月13日,多云  /阴,北风 微风  /北风 微风,8,18
2011年03月14日,多云  /阵雨,南风 微风  /北风 4-5级,4,20
2011年03月15日,小雨  /多云,北风 3-4级  /北风 微风,4,8
2011年03月16日,多云  /多云,北风 微风  /南风 微风,5,15
2011年03月17日,多云  /多云,南风 微风  /南风 微风,8,18
2011年03月18日,阵雨  /小雨,南风 微风  /南风 微风,9,11
2011年03月19日,阴  /阴,南风 微风  /南风 微风,10,14
2011年03月20日,阴  /小雨,南风 微风  /北风 4-5级,5,15
2011年03月21日,小雨  /阴,北风 3-4级  /北风 微风,5,9
2011年03月22日,小雨  /小雨,北风 3-4级  /北风 3-4级,5,7
2011年03月23日,阴  /阴,北风 微风  /北风 微风,5,8
2011年03月24日,阴  /阴,北风 微风  /北风 微风,6,11
2011年03月25日,阴  /阴,北风 微风  /北风 微风,8,14
2011年03月26日,阴  /阴,北风 微风  /北风 微风,7,15
2011年03月27日,多云  /晴,北风 微风  /北风 微风,8,19
2011年03月28日,晴  /晴,北风 微风  /北风 微风,8,22
2011年03月29日,晴  /晴,南风 微风  /南风 微风,9,24
2011年03月30日,晴  /多云,南风 微风  /南风 微风,12,24
2011年03月31日,多云  /多云,南风 微风  /南风 微风,13,22
2011年04月01日,多云  /多云,南风 微风  /南风 微风,13,25
2011年04月02日,小雨  /小到中雨,北风 4-5级  /北风 4-5级,6,18
2011年04月03日,小雨  /小雨,北风 3-4级  /北风 微风,6,7
2011年04月04日,阴  /阴,北风 微风  /北风 微风,6,13
2011年04月05日,多云  /多云,南风 微风  /南风 微风,10,16
2011年04月06日,阵雨  /小雨,南风 微风  /南风 微风,9,13
2011年04月07日,小雨  /小雨,北风 微风  /北风 微风,10,12
2011年04月08日,阴  /阴,北风 微风  /北风 微风,10,14
2011年04月09日,小到中雨  /小雨,北风 微风  /北风 微风,12,14
2011年04月10日,阴  /阴,北风 微风  /北风 微风,13,17
2011年04月11日,阵雨  /阵雨,北风 微风  /北风 微风,14,18
2011年04月12日,阴  /阴,北风 微风  /北风 微风,14,20
2011年04月13日,阴  /多云,北风 微风  /南风 微风,13,21
2011年04月14日,多云  /多云,南风 微风  /南风 微风,17,27
2011年04月15日,中雨  /中到大雨,北风 3-4级  /北风 3-4级,18,26
2011年04月16日,小雨  /小雨,北风 微风  /北风 微风,15,21
2011年04月17日,多云  /多云,北风 微风  /北风 微风,16,23
2011年04月18日,晴  /晴,北风 微风  /北风 微风,13,28
2011年04月19日,晴  /晴,北风 微风  /南风 微风,16,30
2011年04月20日,晴  /中到大雨,南风 微风  /北风 微风,16,28
2011年04月21日,雷阵雨  /雷阵雨,北风 微风  /北风 微风,16,21
2011年04月22日,多云  /多云,北风 微风  /北风 微风,15,24
2011年04月23日,晴  /晴,北风 微风  /南风 微风,16,28
2011年04月24日,晴  /晴,南风 微风  /南风 微风,16,30
2011年04月25日,多云  /多云,南风 微风  /南风 微风,16,30
2011年04月26日,多云  /晴,南风 微风  /南风 微风,18,32
2011年04月27日,晴  /晴,南风 微风  /南风 微风,20,33
2011年04月28日,晴  /晴,南风 微风  /南风 微风,19,32
2011年04月29日,多云  /雷阵雨,南风 微风  /南风 微风,19,31
2011年04月30日,多云  /阴,北风 微风  /北风 微风,19,27
2011年05月01日,雷阵雨  /小到中雨,北风 微风  /北风 3-4级,18,24
2011年05月02日,小雨  /小雨,北风 微风  /北风 微风,15,21
2011年05月03日,阴  /多云,北风 微风  /北风 微风,14,20
2011年05月04日,晴  /晴,北风 微风  /南风 微风,15,24
2011年05月05日,多云  /多云,南风 微风  /南风 微风,17,28
2011年05月06日,多云  /多云,南风 微风  /南风 微风,20,29
2011年05月07日,晴  /晴,南风 微风  /南风 微风,22,33
2011年05月08日,晴  /晴,南风 微风  /南风 微风,24,33
2011年05月09日,晴  /多云,南风 微风  /南风 微风,23,33
2011年05月10日,多云  /中雨,南风 微风  /北风 微风,19,32
2011年05月11日,小雨  /阵雨,北风 微风  /北风 微风,18,22
2011年05月12日,小雨  /阵雨,北风 微风  /北风 微风,18,20
2011年05月13日,阴  /多云,北风 微风  /北风 微风,18,27
2011年05月14日,多云  /小雨,北风 微风  /北风 微风,17,24
2011年05月15日,阴  /阵雨,北风 微风  /北风 微风,16,24
2011年05月16日,多云  /晴,北风 微风  /北风 微风,17,26
2011年05月17日,晴  /晴,南风 微风  /南风 微风,18,32
2011年05月18日,晴  /晴,南风 微风  /南风 微风,20,34
2011年05月19日,晴  /晴,南风 微风  /南风 微风,21,35
2011年05月20日,晴  /多云,南风 微风  /北风 微风,21,35
2011年05月21日,多云  /中到大雨,北风 微风  /北风 3-4级,15,25
2011年05月22日,小雨  /阴,北风 微风  /北风 微风,13,16
2011年05月23日,阴  /阴,北风 微风  /北风 微风,14,17
2011年05月24日,阴  /阴,北风 微风  /北风 微风,14,20
2011年05月25日,多云  /多云,北风 微风  /北风 微风,16,25
2011年05月26日,晴  /晴,北风 微风  /北风 微风,16,27
2011年05月27日,晴  /晴,北风 微风  /北风 微风,17,31
2011年05月28日,晴  /晴,南风 微风  /南风 微风,19,32
2011年05月29日,晴  /晴,南风 微风  /南风 微风,20,33
2011年05月30日,多云  /多云,南风 微风  /北风 微风,20,34
2011年05月31日,多云  /多云,北风 微风  /北风 微风,21,26
2011年06月01日,阵雨  /阴,北风 微风  /北风 微风,18,20
2011年06月02日,阴  /阴,北风 微风  /北风 微风,18,22
2011年06月03日,小雨  /小雨,北风 微风  /北风 微风,19,23
2011年06月04日,小雨  /大雨,北风 微风  /北风 微风,19,23
2011年06月05日,中到大雨  /大雨,北风 微风  /北风 微风,19,21
2011年06月06日,中雨  /中雨,北风 微风  /北风 微风,19,22
2011年06月07日,多云  /多云,北风 微风  /南风 微风,19,30
2011年06月08日,晴  /多云,北风 微风  /南风 微风,23,34
2011年06月09日,多云  /阴,南风 微风  /北风 微风,22,34
2011年06月10日,暴雨  /小雨,北风 微风  /北风 微风,22,24
2011年06月11日,多云  /多云,北风 微风  /北风 微风,23,31
2011年06月12日,阵雨  /阵雨,北风 微风  /北风 微风,22,27
2011年06月13日,多云  /大到暴雨,北风 微风  /北风 微风,22,27
2011年06月14日,暴雨  /暴雨,北风 微风  /北风 微风,23,26
2011年06月15日,暴雨  /阵雨,北风 微风  /北风 微风,22,28
2011年06月16日,多云  /阵雨,南风 微风  /南风 微风,22,31
2011年06月17日,多云  /多云,南风 微风  /南风 微风,24,32
2011年06月18日,晴  /大雨,南风 微风  /北风 微风,22,33
2011年06月19日,阵雨  /阵雨,北风 微风  /北风 微风,22,29
2011年06月20日,多云  /多云,北风 微风  /南风 微风,24,31
2011年06月21日,晴  /晴,南风 微风  /南风 微风,25,33
2011年06月22日,晴  /晴,南风 微风  /南风 微风,27,35
2011年06月23日,晴  /多云,南风 微风  /南风 微风,25,36
2011年06月24日,多云  /阵雨,南风 微风  /南风 微风,24,33
2011年06月25日,多云  /晴,北风 微风  /北风 微风,25,32
2011年06月26日,晴  /晴,南风 微风  /南风 微风,23,31
2011年06月27日,晴  /雷阵雨,南风 微风  /南风 微风,23,32
2011年06月28日,雷阵雨  /阵雨,南风 微风  /北风 微风,23,28
2011年06月29日,多云  /阵雨,北风 微风  /南风 微风,24,30
2011年06月30日,多云  /多云,南风 微风  /南风 微风,25,32
2011年07月01日,晴  /晴,南风 微风  /南风 微风,26,34
2011年07月02日,晴  /晴,南风 微风  /南风 微风,27,35
2011年07月03日,晴  /晴,南风 微风  /南风 微风,27,35
2011年07月04日,晴  /晴,南风 微风  /南风 微风,26,36
2011年07月05日,晴  /晴,南风 微风  /南风 微风,26,36
2011年07月06日,晴  /晴,南风 微风  /南风 微风,27,36
2011年07月07日,多云  /中雨,北风 微风  /北风 微风,24,31
2011年07月08日,小雨  /阴,北风 微风  /北风 微风,22,28
2011年07月09日,多云  /多云,北风 微风  /北风 微风,23,33
2011年07月10日,多云  /多云,北风 微风  /北风 微风,23,33
2011年07月11日,多云  /多云,北风 微风  /北风 微风,25,32
2011年07月12日,多云  /多云,北风 微风  /北风 微风,25,32
2011年07月13日,多云  /多云,北风 微风  /北风 微风,25,33
2011年07月14日,多云  /多云,北风 微风  /北风 微风,23,32
2011年07月15日,多云  /多云,北风 微风  /北风 微风,23,30
2011年07月16日,晴  /晴,北风 微风  /北风 微风,23,32
2011年07月17日,晴  /晴,北风 微风  /北风 微风,23,34
2011年07月18日,多云  /多云,北风 微风  /北风 微风,24,34
2011年07月19日,晴  /晴,北风 微风  /北风 微风,24,34
2011年07月20日,多云  /晴,南风 微风  /南风 微风,25,35
2011年07月21日,晴  /晴,南风 微风  /南风 微风,25,35
2011年07月22日,晴  /晴,南风 微风  /南风 微风,25,36
2011年07月23日,晴  /晴,南风 微风  /南风 微风,26,37
2011年07月24日,晴  /晴,南风 微风  /南风 微风,27,37
2011年07月25日,晴  /晴,南风 微风  /南风 微风,27,38
2011年07月26日,晴  /晴,南风 微风  /南风 微风,28,39
2011年07月27日,晴  /晴,南风 微风  /南风 微风,28,38
2011年07月28日,晴  /晴,南风 微风  /南风 微风,27,38
2011年07月29日,晴  /晴,南风 微风  /南风 微风,27,38
2011年07月30日,晴  /晴,南风 微风  /南风 微风,27,39
2011年07月31日,晴  /多云,南风 微风  /南风 微风,27,37
2011年08月01日,多云  /多云,南风 微风  /南风 微风,25,33
2011年08月02日,多云  /多云,北风 微风  /北风 微风,24,34
2011年08月03日,多云  /多云,南风 微风  /南风 微风,24,34
2011年08月04日,阴  /多云,南风 微风  /南风 微风,24,33
2011年08月05日,阵雨  /阵雨,北风 微风  /北风 微风,24,29
2011年08月06日,小到中雨  /多云,北风 微风  /北风 微风,23,29
2011年08月07日,阵雨  /小雨,北风 微风  /北风 微风,23,27
2011年08月08日,阴  /多云,北风 微风  /北风 微风,23,29
2011年08月09日,多云  /多云,北风 微风  /北风 微风,24,33
2011年08月10日,多云  /多云,北风 微风  /北风 微风,24,30
2011年08月11日,多云  /多云,北风 微风  /南风 微风,24,30
2011年08月12日,多云  /多云,南风 微风  /南风 微风,25,34
2011年08月13日,多云  /晴,南风 微风  /南风 微风,25,35
2011年08月14日,晴  /晴,南风 微风  /南风 微风,28,36
2011年08月15日,晴  /晴,南风 微风  /南风 微风,28,37
2011年08月16日,晴  /晴,南风 微风  /南风 微风,27,37
2011年08月17日,晴  /晴,南风 微风  /南风 微风,27,36
2011年08月18日,晴  /晴,南风 微风  /南风 微风,27,37
2011年08月19日,晴  /晴,南风 微风  /南风 微风,27,37
2011年08月20日,晴  /晴,南风 微风  /南风 微风,25,36
2011年08月21日,晴  /晴,南风 微风  /南风 微风,24,36
2011年08月22日,晴  /多云,南风 微风  /北风 微风,22,35
2011年08月23日,多云  /小到中雨,北风 微风  /北风 微风,21,25
2011年08月24日,阴  /多云,北风 微风  /北风 微风,22,26
2011年08月25日,多云  /多云,北风 微风  /北风 微风,19,29
2011年08月26日,多云  /多云,北风 微风  /北风 微风,20,30
2011年08月27日,多云  /多云,北风 微风  /北风 微风,21,30
2011年08月28日,多云  /多云,北风 微风  /北风 微风,21,32
2011年08月29日,晴  /晴,南风 微风  /北风 微风,21,33
2011年08月30日,晴  /多云,北风 微风  /北风 微风,23,33
2011年08月31日,多云  /阵雨,北风 微风  /北风 微风,23,29
2011年09月01日,多云  /阴,北风 微风  /北风 微风,25,30
2011年09月02日,阵雨  /多云,北风 微风  /北风 微风,25,31
2011年09月03日,多云  /多云,北风 微风  /北风 微风,24,33
2011年09月04日,多云  /多云,北风 微风  /北风 微风,25,35
2011年09月05日,多云  /多云,北风 微风  /北风 微风,25,34
2011年09月06日,阵雨  /多云,南风 微风  /南风 微风,25,30
2011年09月07日,多云  /多云,南风 微风  /南风 微风,23,29
2011年09月08日,阵雨  /阵雨,北风 微风  /北风 微风,19,23
2011年09月09日,阴  /阴,北风 微风  /北风 微风,19,26
2011年09月10日,阴  /多云,北风 微风  /北风 微风,20,25
2011年09月11日,阴  /阴,北风 微风  /北风 微风,21,27
2011年09月12日,多云  /晴,北风 微风  /北风 微风,23,30
2011年09月13日,多云  /多云,北风 微风  /南风 微风,23,33
2011年09月14日,多云  /多云,南风 微风  /南风 微风,24,35
2011年09月15日,多云  /晴,南风 微风  /南风 微风,25,36
2011年09月16日,多云  /多云,北风 微风  /北风 微风,24,31
2011年09月17日,多云  /多云,南风 微风  /北风 3-4级,18,33
2011年09月18日,阵雨  /阵雨,北风 3-4级  /北风 3-4级,14,18
2011年09月19日,阴  /小雨,北风 3-4级  /北风 3-4级,13,16
2011年09月20日,阵雨  /阴,北风 微风  /北风 微风,13,17
2011年09月21日,阴  /多云,北风 微风  /北风 微风,14,20
2011年09月22日,阴  /阴,北风 微风  /北风 微风,16,23
2011年09月23日,阵雨  /多云,北风 微风  /北风 微风,16,22
2011年09月24日,多云  /多云,北风 微风  /北风 微风,17,26
2011年09月25日,多云  /多云,北风 微风  /北风 微风,19,25
2011年09月26日,多云  /多云,北风 微风  /北风 微风,20,27
2011年09月27日,多云  /多云,北风 微风  /北风 微风,21,29
2011年09月28日,多云  /多云,北风 微风  /北风 微风,21,32
2011年09月29日,阴  /阴,北风 微风  /北风 3-4级,17,22
2011年09月30日,阴  /阴,北风 3-4级  /北风 3-4级,15,18
2011年10月01日,小到中雨  /小到中雨,北风 3-4级  /北风 微风,14,16
2011年10月02日,阴  /阴,北风 3-4级  /北风 3-4级,14,17
2011年10月03日,阴  /阴,北风 3-4级  /北风 3-4级,14,17
2011年10月04日,阴  /阵雨,北风 微风  /北风 微风,15,18
2011年10月05日,阴  /阴,北风 微风  /北风 微风,15,20
2011年10月06日,阴  /多云,北风 微风  /南风 微风,14,23
2011年10月07日,雾  /晴,南风 微风  /南风 微风,13,25
2011年10月08日,晴  /晴,北风 微风  /北风 微风,14,28
2011年10月09日,晴  /晴,北风 微风  /北风 微风,15,29
2011年10月10日,晴  /晴,北风 微风  /北风 微风,17,30
2011年10月11日,晴  /多云,北风 微风  /北风 微风,20,30
2011年10月12日,多云  /多云,北风 微风  /北风 微风,17,25
2011年10月13日,小雨  /小雨,北风 微风  /北风 微风,15,18
2011年10月14日,多云  /多云,北风 微风  /北风 微风,15,25
2011年10月15日,多云  /多云,北风 微风  /北风 微风,15,25
2011年10月16日,多云  /多云,北风 微风  /北风 微风,15,26
2011年10月17日,晴  /晴,北风 微风  /北风 微风,13,27
2011年10月18日,晴  /晴,北风 微风  /北风 微风,13,27
2011年10月19日,晴  /晴,北风 微风  /北风 微风,15,25
2011年10月20日,多云  /阴,北风 微风  /北风 微风,15,25
2011年10月21日,多云  /多云,北风 微风  /北风 微风,15,25
2011年10月22日,多云  /多云,南风 微风  /南风 微风,18,25
2011年10月23日,多云  /阴,南风 微风  /北风 微风,15,27
2011年10月24日,小雨  /小雨,北风 3-4级  /北风 3-4级,14,16
2011年10月25日,阴  /阴,北风 微风  /北风 微风,11,14
2011年10月26日,阴  /小雨,北风 微风  /北风 微风,13,15
2011年10月27日,小雨  /小到中雨,北风 微风  /北风 微风,12,14
2011年10月28日,阴  /阴,北风 微风  /北风 微风,11,15
2011年10月29日,阴  /多云,北风 微风  /北风 微风,11,19
2011年10月30日,雾  /多云,北风 微风  /北风 微风,13,24
2011年10月31日,多云  /多云,北风 微风  /北风 微风,14,23
2011年11月01日,多云  /多云,北风 微风  /北风 微风,16,24
2011年11月02日,多云  /多云,北风 微风  /北风 微风,18,24
2011年11月03日,多云  /多云,北风 微风  /北风 微风,16,25
2011年11月04日,多云  /多云,北风 微风  /北风 微风,16,23
2011年11月05日,多云  /阵雨,北风 微风  /北风 微风,17,20
2011年11月06日,小雨  /小雨,北风 微风  /北风 微风,16,19
2011年11月07日,阴  /阴,北风 微风  /北风 微风,13,17
2011年11月08日,小雨  /小雨,北风 微风  /北风 微风,10,14
2011年11月09日,小雨  /多云,北风 微风  /北风 微风,10,15
2011年11月10日,晴  /晴,北风 微风  /北风 微风,8,20
2011年11月11日,晴  /晴,北风 微风  /北风 微风,8,21
2011年11月12日,晴  /晴,北风 微风  /北风 微风,9,22
2011年11月13日,晴  /晴,北风 微风  /北风 微风,10,22
2011年11月14日,多云  /多云,北风 微风  /北风 微风,11,22
2011年11月15日,多云  /多云,北风 微风  /北风 微风,11,22
2011年11月16日,多云  /多云,北风 微风  /北风 微风,12,23
2011年11月17日,多云  /多云,北风 微风  /北风 微风,13,22
2011年11月18日,小雨  /小雨,北风 微风  /北风 微风,13,18
2011年11月19日,多云  /多云,北风 微风  /北风 微风,10,20
2011年11月20日,多云  /晴,北风 微风  /北风 微风,9,23
2011年11月21日,晴  /晴,北风 微风  /北风 微风,9,21
2011年11月22日,多云  /多云,北风 微风  /北风 微风,11,21
2011年11月23日,晴  /晴,北风 微风  /南风 微风,9,22
2011年11月24日,晴  /晴,北风 微风  /北风 微风,9,22
2011年11月25日,晴  /晴,南风 微风  /南风 微风,9,22
2011年11月26日,晴  /多云,北风 微风  /北风 微风,9,22
2011年11月27日,多云  /多云,北风 微风  /北风 微风,14,22
2011年11月28日,多云  /多云,南风 微风  /南风 微风,17,24
2011年11月29日,阴  /阴,北风 微风  /北风 3-4级,6,15
2011年11月30日,阴  /小雨,北风 4-5级  /北风 3-4级,3,9
2011年12月01日,阴  /阴,北风 微风  /北风 微风,2,5
2011年12月02日,晴  /晴,北风 微风  /北风 微风,1,11
2011年12月03日,晴  /晴,北风 微风  /北风 微风,2,14
2011年12月04日,晴  /多云,北风 微风  /北风 微风,4,14
2011年12月05日,阴  /多云,南风 微风  /北风 微风,9,13
2011年12月06日,多云  /阴,北风 微风  /北风 微风,4,9
2011年12月07日,阴  /阵雨,北风 3-4级  /北风 3-4级,3,7
2011年12月08日,阴  /多云,北风 3-4级  /北风 微风,3,11
2011年12月09日,多云  /多云,北风 微风  /北风 微风,2,13
2011年12月10日,多云  /多云,北风 微风  /北风 微风,3,10
2011年12月11日,多云  /多云,北风 微风  /北风 微风,1,12
2011年12月12日,多云  /多云,北风 微风  /北风 微风,1,12
2011年12月13日,多云  /多云,北风 微风  /北风 3-4级,5,13
2011年12月14日,阴  /阴,北风 微风  /北风 微风,5,9
2011年12月15日,小雨  /阵雨,北风 3-4级  /北风 3-4级,5,7
2011年12月16日,阴  /多云,北风 3-4级  /北风 微风,3,8
2011年12月17日,阴  /阴,北风 微风  /北风 微风,4,11
2011年12月18日,阴  /多云,北风 微风  /北风 微风,5,11
2011年12月19日,多云  /阴,北风 微风  /北风 微风,4,11
2011年12月20日,多云  /多云,北风 微风  /北风 微风,5,11
2011年12月21日,阴  /阴,北风 微风  /北风 微风,5,8
2011年12月22日,阴  /多云,北风 3-4级  /北风 微风,2,9
2011年12月23日,多云  /多云,北风 微风  /北风 微风,1,10
2011年12月24日,晴  /晴,北风 微风  /北风 微风,0,12
2011年12月25日,晴  /晴,北风 微风  /北风 微风,0,13
2011年12月26日,多云  /多云,北风 微风  /北风 微风,5,12
2011年12月27日,多云  /多云,北风 微风  /北风 微风,5,10
2011年12月28日,多云  /多云,北风 微风  /北风 微风,5,12
2011年12月29日,小雨  /阴,北风 微风  /北风 微风,4,7
2011年12月30日,阴  /阴,北风 微风  /北风 微风,5,9
2011年12月31日,阴  /阴,北风 微风  /北风 微风,2,10
2012年01月01日,阴  /多云,北风 微风  /北风 微风,5,12
2012年01月02日,阴  /小雨,北风 微风  /北风 3-4级,0,9
2012年01月03日,小雨  /雨夹雪,北风 3-4级  /北风 3-4级,0,3
2012年01月04日,阴  /雨夹雪,北风 3-4级  /北风 微风,1,4
2012年01月05日,阴  /阴,北风 微风  /北风 微风,2,5
2012年01月06日,阴  /阴,北风 微风  /北风 微风,3,6
2012年01月07日,阴  /阴,北风 微风  /北风 微风,4,6
2012年01月08日,阴  /阴,北风 微风  /北风 微风,4,7
2012年01月09日,阴  /阴,北风 微风  /北风 微风,4,8
2012年01月10日,阴  /阴,北风 微风  /北风 微风,3,8
2012年01月11日,阴  /阴,北风 微风  /北风 微风,4,7
2012年01月12日,阴  /阴,北风 微风  /北风 微风,4,7
2012年01月13日,小雨  /中雨,北风 微风  /北风 微风,4,6
2012年01月14日,小雨  /小雨,北风 微风  /北风 微风,3,5
2012年01月15日,小雨  /雨夹雪,北风 微风  /北风 微风,1,4
2012年01月16日,阴  /阴,北风 微风  /北风 微风,3,8
2012年01月17日,阴  /阴,北风 微风  /北风 微风,3,6
2012年01月18日,小到中雨  /小雨,北风 微风  /北风 微风,3,5
2012年01月19日,小雨  /小雨,北风 微风  /北风 3-4级,2,5
2012年01月20日,小雨  /小雨,北风 3-4级  /北风 3-4级,2,5
2012年01月21日,雨夹雪  /雨夹雪,北风 微风  /北风 微风,1,3
2012年01月22日,小雪  /阴,北风 微风  /北风 微风,1,0
2012年01月23日,阴  /雨夹雪,北风 微风  /北风 微风,0,1
2012年01月24日,小雪  /阴,北风 微风  /北风 微风,0,1
2012年01月25日,多云  /晴,北风 微风  /北风 微风,1,5
2012年01月26日,多云  /阴,北风 微风  /北风 微风,2,5
2012年01月27日,阴  /阴,北风 微风  /北风 微风,2,4
2012年01月28日,阴  /阴,北风 微风  /北风 微风,3,4
2012年01月29日,阴  /阴,北风 微风  /北风 微风,3,6
2012年01月30日,阴  /阴,北风 微风  /北风 微风,4,6
2012年01月31日,多云  /多云,北风 微风  /北风 微风,1,11
2012年02月01日,多云  /多云,北风 3-4级  /北风 3-4级,3,8
2012年02月02日,小雨  /雨夹雪,北风 微风  /北风 微风,1,3
2012年02月03日,阴  /阴,北风 微风  /北风 微风,2,5
2012年02月04日,阵雨  /阴,北风 微风  /北风 微风,4,7
2012年02月05日,阴  /中雨,北风 微风  /北风 微风,3,7
2012年02月06日,阴  /阴,北风 微风  /北风 3-4级,1,4
2012年02月07日,阴  /阴,北风 3-4级  /北风 3-4级,2,8
2012年02月08日,阴  /阴,北风 3-4级  /北风 3-4级,2,7
2012年02月09日,阴  /小雨,北风 微风  /北风 微风,0,5
2012年02月10日,阴  /阴,北风 微风  /北风 微风,1,3
2012年02月11日,阴  /阴,北风 微风  /北风 微风,3,6
2012年02月12日,阴  /阵雨,北风 微风  /南风 微风,3,7
2012年02月13日,阴  /阴,南风 微风  /北风 微风,3,7
2012年02月14日,阴  /阴,北风 微风  /北风 微风,3,6
2012年02月15日,小雨  /阴,北风 微风  /北风 微风,2,4
2012年02月16日,阴  /阴,北风 微风  /北风 微风,3,6
2012年02月17日,阴  /阴,北风 微风  /北风 微风,3,6
2012年02月18日,阴  /阴,北风 微风  /北风 微风,4,7
2012年02月19日,晴  /多云,北风 微风  /北风 微风,4,11
2012年02月20日,阴  /阴,南风 微风  /北风 微风,8,10
2012年02月21日,阵雨  /小到中雨,北风 微风  /北风 微风,8,11
2012年02月22日,小到中雨  /小到中雨,北风 微风  /北风 微风,7,9
2012年02月23日,小雨  /小雨,北风 微风  /北风 微风,7,9
2012年02月24日,阴  /阴,北风 微风  /北风 微风,4,7
2012年02月25日,阴  /小雨,北风 微风  /北风 微风,2,5
